empresa;uc;mes_ref;consumo;injetado;saldo;Tipo_de_Instalacao;Custo_de_Disponibilidade
Empresa W;10030066;2023-05-01;546.28;516.28;;Monofásico;30
Empresa W;10030066;2023-06-01;320.93;290.93;;Monofásico;30
Empresa W;10030066;2023-07-01;290.37;260.37;;Monofásico;30
Empresa W;10030066;2023-08-01;307.65;277.65;;Monofásico;30
Empresa W;10030066;2023-09-01;399.42;369.42;;Monofásico;30
Empresa W;10030066;2023-10-01;511.77;481.77;;Monofásico;30
Empresa W;10030066;2023-11-01;516.78;437.95;;Monofásico;30
Empresa W;10030066;2023-12-01;536.17;506.17;;Monofásico;30
Empresa W;10030066;2024-01-01;437.56;355.05;;Monofásico;30
Empresa W;10030066;2024-02-01;421.2;391.2;;Monofásico;30
Empresa W;10030066;2024-03-01;468.46;438.46;;Monofásico;30
Empresa W;10030066;2024-04-01;474.49;444.49;;Monofásico;30
Empresa W;10030066;2024-05-01;555.48;525.48;;Monofásico;30
Empresa W;10030066;2024-06-01;327.64;266.49;;Monofásico;30
Empresa W;10030066;2024-07-01;365.69;335.69;;Monofásico;30
Empresa W;10030066;2024-08-01;418.01;388.01;;Monofásico;30
Empresa W;10030066;2024-09-01;498.94;468.94;;Monofásico;30
Empresa W;10030066;2024-10-01;614.88;584.88;;Monofásico;30
Empresa W;10030066;2024-11-01;595.13;408.06;;Monofásico;30
Empresa W;10030066;2024-12-01;635.84;605.84;1948.17;Monofásico;30
Empresa W;10030067;2023-01-01;867.4;767.4;;Trifásico;100
Empresa W;10030067;2023-02-01;838.34;738.34;;Trifásico;100
Empresa W;10030067;2023-03-01;943.66;802.11;;Trifásico;100
Empresa W;10030067;2023-04-01;943.94;843.94;;Trifásico;100
Empresa W;10030067;2023-05-01;1117.91;1017.91;;Trifásico;100
Empresa W;10030067;2023-06-01;656.75;556.75;;Trifásico;100
Empresa W;10030067;2023-07-01;594.22;494.22;;Trifásico;100
Empresa W;10030067;2023-08-01;629.58;529.58;;Trifásico;100
Empresa W;10030067;2023-09-01;817.37;717.37;;Trifásico;100
Empresa W;10030067;2023-10-01;1047.29;947.29;;Trifásico;100
Empresa W;10030067;2023-11-01;1057.54;957.54;;Trifásico;100
Empresa W;10030067;2023-12-01;1097.22;997.22;;Trifásico;100
Empresa W;10030067;2024-01-01;882.56;782.56;;Trifásico;100
Empresa W;10030067;2024-02-01;849.46;749.46;;Trifásico;100
Empresa W;10030067;2024-03-01;961.93;861.93;;Trifásico;100
Empresa W;10030067;2024-04-01;956.43;604.07;;Trifásico;100
Empresa W;10030067;2024-05-01;1135.2;1035.2;;Trifásico;100
Empresa W;10030067;2024-06-01;667.16;567.16;;Trifásico;100
Empresa W;10030067;2024-07-01;868.12;768.12;;Trifásico;100
Empresa W;10030067;2024-08-01;898.68;798.68;;Trifásico;100
Empresa W;10030067;2024-09-01;1013.88;913.88;;Trifásico;100
Empresa W;10030067;2024-10-01;1253.07;1153.07;;Trifásico;100
Empresa W;10030067;2024-11-01;1246.69;1052.93;;Trifásico;100
Empresa W;10030067;2024-12-01;1286.33;1186.33;6097.26;Trifásico;100
Empresa W;10030068;2023-01-01;401.13;270.06;;Trifásico;100
Empresa W;10030068;2023-02-01;387.69;287.69;;Trifásico;100
Empresa W;10030068;2023-03-01;436.4;336.4;;Trifásico;100
Empresa W;10030068;2023-04-01;436.53;336.53;;Trifásico;100
Empresa W;10030068;2023-05-01;516.98;416.98;;Trifásico;100
Empresa W;10030068;2023-06-01;303.72;203.72;;Trifásico;100
Empresa W;10030068;2023-07-01;274.8;174.8;;Trifásico;100
Empresa W;10030068;2023-08-01;291.15;191.15;;Trifásico;100
Empresa W;10030068;2023-09-01;378.0;278.0;;Trifásico;100
Empresa W;10030068;2023-10-01;484.32;384.32;;Trifásico;100
Empresa W;10030068;2023-11-01;489.06;389.06;;Trifásico;100
Empresa W;10030068;2023-12-01;507.41;304.1;;Trifásico;100
Empresa W;10030068;2024-01-01;411.58;244.96;;Trifásico;100
Empresa W;10030068;2024-02-01;398.86;298.86;;Trifásico;100
Empresa W;10030068;2024-03-01;441.44;341.44;;Trifásico;100
Empresa W;10030068;2024-04-01;447.15;347.15;;Trifásico;100
Empresa W;10030068;2024-05-01;529.89;429.89;;Trifásico;100
Empresa W;10030068;2024-06-01;308.76;208.76;;Trifásico;100
Empresa W;10030068;2024-07-01;351.89;251.89;;Trifásico;100
Empresa W;10030068;2024-08-01;373.49;273.49;;Trifásico;100
Empresa W;10030068;2024-09-01;489.66;327.37;;Trifásico;100
Empresa W;10030068;2024-10-01;585.61;485.61;;Trifásico;100
Empresa W;10030068;2024-11-01;607.87;507.87;;Trifásico;100
Empresa W;10030068;2024-12-01;632.45;523.9;0.0;Trifásico;100
Empresa W;10030069;2023-01-01;2107.08;2057.08;;Bifásico;50
Empresa W;10030069;2023-02-01;2036.49;1986.49;;Bifásico;50
Empresa W;10030069;2023-03-01;2292.34;2242.34;;Bifásico;50
Empresa W;10030069;2023-04-01;2293.02;2243.02;;Bifásico;50
Empresa W;10030069;2023-05-01;2715.63;2665.63;;Bifásico;50
Empresa W;10030069;2023-06-01;1595.38;1545.38;;Bifásico;50
Empresa W;10030069;2023-07-01;1443.48;1240.41;;Bifásico;50
Empresa W;10030069;2023-08-01;1529.37;1479.37;;Bifásico;50
Empresa W;10030069;2023-09-01;1985.55;1709.45;;Bifásico;50
Empresa W;10030069;2023-10-01;2544.07;2494.07;;Bifásico;50
Empresa W;10030069;2023-11-01;2568.97;2518.97;;Bifásico;50
Empresa W;10030069;2023-12-01;2665.37;2302.65;;Bifásico;50
Empresa W;10030069;2024-01-01;2139.52;2089.52;;Bifásico;50
Empresa W;10030069;2024-02-01;2094.95;2044.95;;Bifásico;50
Empresa W;10030069;2024-03-01;2336.99;1815.28;;Bifásico;50
Empresa W;10030069;2024-04-01;2351.84;2301.84;;Bifásico;50
Empresa W;10030069;2024-05-01;2752.11;2702.11;;Bifásico;50
Empresa W;10030069;2024-06-01;1662.83;1612.83;;Bifásico;50
Empresa W;10030069;2024-07-01;1818.31;1373.16;;Bifásico;50
Empresa W;10030069;2024-08-01;2129.92;1995.04;;Bifásico;50
Empresa W;10030069;2024-09-01;2499.08;2449.08;;Bifásico;50
Empresa W;10030069;2024-10-01;3161.04;3111.04;;Bifásico;50
Empresa W;10030069;2024-11-01;3026.77;2415.3;;Bifásico;50
Empresa W;10030069;2024-12-01;3297.17;3247.17;15439.98;Bifásico;50
Empresa W;10030070;2023-01-01;1989.7;1889.7;;Trifásico;100
Empresa W;10030070;2023-02-01;1923.05;1813.56;;Trifásico;100
Empresa W;10030070;2023-03-01;2164.64;2064.64;;Trifásico;100
Empresa W;10030070;2023-04-01;2165.29;1858.81;;Trifásico;100
Empresa W;10030070;2023-05-01;2564.35;2464.35;;Trifásico;100
Empresa W;10030070;2023-06-01;1506.51;1406.51;;Trifásico;100
Empresa W;10030070;2023-07-01;1363.07;949.4;;Trifásico;100
Empresa W;10030070;2023-08-01;1444.17;1067.41;;Trifásico;100
Empresa W;10030070;2023-09-01;1874.95;1774.95;;Trifásico;100
Empresa W;10030070;2023-10-01;2402.35;2302.35;;Trifásico;100
Empresa W;10030070;2023-11-01;2425.87;2325.87;;Trifásico;100
Empresa W;10030070;2023-12-01;2516.9;2416.9;;Trifásico;100
Empresa W;10030070;2024-01-01;2018.37;1918.37;;Trifásico;100
Empresa W;10030070;2024-02-01;1972.79;1872.79;;Trifásico;100
Empresa W;10030070;2024-03-01;2219.55;2119.55;;Trifásico;100
Empresa W;10030070;2024-04-01;2192.54;2092.54;;Trifásico;100
Empresa W;10030070;2024-05-01;2610.65;2510.65;;Trifásico;100
Empresa W;10030070;2024-06-01;1556.22;1456.22;;Trifásico;100
Empresa W;10030070;2024-07-01;1898.68;1798.68;;Trifásico;100
Empresa W;10030070;2024-08-01;2042.15;1942.15;;Trifásico;100
Empresa W;10030070;2024-09-01;2350.8;2250.8;;Trifásico;100
Empresa W;10030070;2024-10-01;2848.29;2748.29;;Trifásico;100
Empresa W;10030070;2024-11-01;2838.45;2738.45;;Trifásico;100
Empresa W;10030070;2024-12-01;2918.68;2818.68;10600.79;Trifásico;100
Empresa W;10030071;2023-01-01;1681.7;1581.7;;Trifásico;100
Empresa W;10030071;2023-02-01;1625.37;1525.37;;Trifásico;100
Empresa W;10030071;2023-03-01;1829.56;1729.56;;Trifásico;100
Empresa W;10030071;2023-04-01;1830.11;1730.11;;Trifásico;100
Empresa W;10030071;2023-05-01;2167.4;2067.4;;Trifásico;100
Empresa W;10030071;2023-06-01;1273.31;1173.31;;Trifásico;100
Empresa W;10030071;2023-07-01;1152.07;1052.07;;Trifásico;100
Empresa W;10030071;2023-08-01;1220.62;1120.62;;Trifásico;100
Empresa W;10030071;2023-09-01;1584.71;1484.71;;Trifásico;100
Empresa W;10030071;2023-10-01;2030.48;1930.48;;Trifásico;100
Empresa W;10030071;2023-11-01;2050.35;1509.23;;Trifásico;100
Empresa W;10030071;2023-12-01;2127.29;1617.85;;Trifásico;100
Empresa W;10030071;2024-01-01;1731.02;1631.02;;Trifásico;100
Empresa W;10030071;2024-02-01;1644.17;1544.17;;Trifásico;100
Empresa W;10030071;2024-03-01;1861.86;1761.86;;Trifásico;100
Empresa W;10030071;2024-04-01;1857.38;1724.3;;Trifásico;100
Empresa W;10030071;2024-05-01;2193.64;2093.64;;Trifásico;100
Empresa W;10030071;2024-06-01;1298.53;1198.53;;Trifásico;100
Empresa W;10030071;2024-07-01;1477.18;1237.94;;Trifásico;100
Empresa W;10030071;2024-08-01;1753.76;1653.76;;Trifásico;100
Empresa W;10030071;2024-09-01;2008.8;1908.8;;Trifásico;100
Empresa W;10030071;2024-10-01;2525.81;2425.81;;Trifásico;100
Empresa W;10030071;2024-11-01;2426.53;2326.53;;Trifásico;100
Empresa W;10030071;2024-12-01;2558.76;2458.76;7981.1;Trifásico;100
Empresa W;10030072;2023-01-01;1123.99;1073.99;;Bifásico;50
Empresa W;10030072;2023-02-01;1086.34;1036.34;;Bifásico;50
Empresa W;10030072;2023-03-01;1222.82;1172.82;;Bifásico;50
Empresa W;10030072;2023-04-01;1223.18;1173.18;;Bifásico;50
Empresa W;10030072;2023-05-01;1448.61;1037.0;;Bifásico;50
Empresa W;10030072;2023-06-01;851.04;801.04;;Bifásico;50
Empresa W;10030072;2023-07-01;770.0;720.0;;Bifásico;50
Empresa W;10030072;2023-08-01;815.82;765.82;;Bifásico;50
Empresa W;10030072;2023-09-01;1059.17;1009.17;;Bifásico;50
Empresa W;10030072;2023-10-01;1357.1;1307.1;;Bifásico;50
Empresa W;10030072;2023-11-01;1370.38;1320.38;;Bifásico;50
Empresa W;10030072;2023-12-01;1421.81;1036.09;;Bifásico;50
Empresa W;10030072;2024-01-01;1159.02;1109.02;;Bifásico;50
Empresa W;10030072;2024-02-01;1122.1;979.95;;Bifásico;50
Empresa W;10030072;2024-03-01;1254.14;1204.14;;Bifásico;50
Empresa W;10030072;2024-04-01;1237.06;1187.06;;Bifásico;50
Empresa W;10030072;2024-05-01;1461.3;1411.3;;Bifásico;50
Empresa W;10030072;2024-06-01;883.01;833.01;;Bifásico;50
Empresa W;10030072;2024-07-01;959.23;909.23;;Bifásico;50
Empresa W;10030072;2024-08-01;1052.53;1002.53;;Bifásico;50
Empresa W;10030072;2024-09-01;1399.5;1349.5;;Bifásico;50
Empresa W;10030072;2024-10-01;1620.64;1570.64;;Bifásico;50
Empresa W;10030072;2024-11-01;1609.58;1238.08;;Bifásico;50
Empresa W;10030072;2024-12-01;1672.77;1622.77;7574.12;Bifásico;50
Empresa W;10030073;2023-01-01;197.77;167.77;;Monofásico;30
Empresa W;10030073;2023-02-01;191.14;161.14;;Monofásico;30
Empresa W;10030073;2023-03-01;215.15;174.68;;Monofásico;30
Empresa W;10030073;2023-04-01;215.22;185.22;;Monofásico;30
Empresa W;10030073;2023-05-01;254.88;196.48;;Monofásico;30
Empresa W;10030073;2023-06-01;149.74;119.74;;Monofásico;30
Empresa W;10030073;2023-07-01;135.48;105.48;;Monofásico;30
Empresa W;10030073;2023-08-01;143.54;86.7;;Monofásico;30
Empresa W;10030073;2023-09-01;186.36;156.36;;Monofásico;30
Empresa W;10030073;2023-10-01;238.78;208.78;;Monofásico;30
Empresa W;10030073;2023-11-01;241.12;211.12;;Monofásico;30
Empresa W;10030073;2023-12-01;250.17;172.76;;Monofásico;30
Empresa W;10030073;2024-01-01;203.81;173.81;;Monofásico;30
Empresa W;10030073;2024-02-01;196.29;166.29;;Monofásico;30
Empresa W;10030073;2024-03-01;220.62;190.62;;Monofásico;30
Empresa W;10030073;2024-04-01;221.26;173.96;;Monofásico;30
Empresa W;10030073;2024-05-01;260.45;230.45;;Monofásico;30
Empresa W;10030073;2024-06-01;155.7;124.86;;Monofásico;30
Empresa W;10030073;2024-07-01;168.65;109.45;;Monofásico;30
Empresa W;10030073;2024-08-01;196.92;166.92;;Monofásico;30
Empresa W;10030073;2024-09-01;246.86;216.86;;Monofásico;30
Empresa W;10030073;2024-10-01;289.52;238.02;;Monofásico;30
Empresa W;10030073;2024-11-01;297.78;236.36;;Monofásico;30
Empresa W;10030073;2024-12-01;298.74;249.82;0.0;Monofásico;30
Empresa W;10030074;2023-01-01;330.83;300.83;;Monofásico;30
Empresa W;10030074;2023-02-01;319.75;289.75;;Monofásico;30
Empresa W;10030074;2023-03-01;359.92;329.92;;Monofásico;30
Empresa W;10030074;2023-04-01;360.02;330.02;;Monofásico;30
Empresa W;10030074;2023-05-01;426.38;396.38;;Monofásico;30
Empresa W;10030074;2023-06-01;250.49;220.49;;Monofásico;30
Empresa W;10030074;2023-07-01;226.64;196.64;;Monofásico;30
Empresa W;10030074;2023-08-01;240.12;210.12;;Monofásico;30
Empresa W;10030074;2023-09-01;311.75;215.27;;Monofásico;30
Empresa W;10030074;2023-10-01;399.44;369.44;;Monofásico;30
Empresa W;10030074;2023-11-01;403.35;373.35;;Monofásico;30
Empresa W;10030074;2023-12-01;418.49;388.49;;Monofásico;30
Empresa W;10030074;2024-01-01;338.27;308.27;;Monofásico;30
Empresa W;10030074;2024-02-01;324.84;294.84;;Monofásico;30
Empresa W;10030074;2024-03-01;367.53;300.59;;Monofásico;30
Empresa W;10030074;2024-04-01;366.39;336.39;;Monofásico;30
Empresa W;10030074;2024-05-01;431.3;401.3;;Monofásico;30
Empresa W;10030074;2024-06-01;258.44;228.44;;Monofásico;30
Empresa W;10030074;2024-07-01;288.56;258.56;;Monofásico;30
Empresa W;10030074;2024-08-01;311.31;281.31;;Monofásico;30
Empresa W;10030074;2024-09-01;378.0;348.0;;Monofásico;30
Empresa W;10030074;2024-10-01;478.33;448.33;;Monofásico;30
Empresa W;10030074;2024-11-01;461.87;431.87;;Monofásico;30
Empresa W;10030074;2024-12-01;522.4;492.4;1693.65;Monofásico;30
Empresa W;10030075;2023-01-01;551.26;423.3;;Trifásico;100
Empresa W;10030075;2023-02-01;532.8;432.8;;Trifásico;100
Empresa W;10030075;2023-03-01;599.73;499.73;;Trifásico;100
Empresa W;10030075;2023-04-01;599.91;499.91;;Trifásico;100
Empresa W;10030075;2023-05-01;710.47;610.47;;Trifásico;100
Empresa W;10030075;2023-06-01;417.39;317.39;;Trifásico;100
Empresa W;10030075;2023-07-01;377.65;277.65;;Trifásico;100
Empresa W;10030075;2023-08-01;400.12;250.78;;Trifásico;100
Empresa W;10030075;2023-09-01;519.47;419.47;;Trifásico;100
Empresa W;10030075;2023-10-01;665.59;565.59;;Trifásico;100
Empresa W;10030075;2023-11-01;672.11;572.11;;Trifásico;100
Empresa W;10030075;2023-12-01;697.33;534.06;;Trifásico;100
Empresa W;10030075;2024-01-01;564.69;464.69;;Trifásico;100
Empresa W;10030075;2024-02-01;545.29;445.29;;Trifásico;100
Empresa W;10030075;2024-03-01;606.13;506.13;;Trifásico;100
Empresa W;10030075;2024-04-01;614.36;514.36;;Trifásico;100
Empresa W;10030075;2024-05-01;719.17;619.17;;Trifásico;100
Empresa W;10030075;2024-06-01;429.55;295.24;;Trifásico;100
Empresa W;10030075;2024-07-01;471.97;371.97;;Trifásico;100
Empresa W;10030075;2024-08-01;543.42;443.42;;Trifásico;100
Empresa W;10030075;2024-09-01;626.85;526.85;;Trifásico;100
Empresa W;10030075;2024-10-01;831.49;731.49;;Trifásico;100
Empresa W;10030075;2024-11-01;799.9;699.9;;Trifásico;100
Empresa W;10030075;2024-12-01;852.51;752.51;2949.22;Trifásico;100
Empresa W;10030076;2023-01-01;1528.43;1498.43;;Monofásico;30
Empresa W;10030076;2023-02-01;1477.23;1447.23;;Monofásico;30
Empresa W;10030076;2023-03-01;1662.81;1632.81;;Monofásico;30
Empresa W;10030076;2023-04-01;1663.31;1633.31;;Monofásico;30
Empresa W;10030076;2023-05-01;1969.86;1939.86;;Monofásico;30
Empresa W;10030076;2023-06-01;1157.26;1127.26;;Monofásico;30
Empresa W;10030076;2023-07-01;1047.07;976.97;;Monofásico;30
Empresa W;10030076;2023-08-01;1109.37;1079.37;;Monofásico;30
Empresa W;10030076;2023-09-01;1440.28;1410.28;;Monofásico;30
Empresa W;10030076;2023-10-01;1845.42;1815.42;;Monofásico;30
Empresa W;10030076;2023-11-01;1863.48;1780.01;;Monofásico;30
Empresa W;10030076;2023-12-01;1933.4;1903.4;;Monofásico;30
Empresa W;10030076;2024-01-01;1572.22;1542.22;;Monofásico;30
Empresa W;10030076;2024-02-01;1519.76;1281.2;;Monofásico;30
Empresa W;10030076;2024-03-01;1684.49;1654.49;;Monofásico;30
Empresa W;10030076;2024-04-01;1690.46;1660.46;;Monofásico;30
Empresa W;10030076;2024-05-01;2007.36;1977.36;;Monofásico;30
Empresa W;10030076;2024-06-01;1192.42;1162.42;;Monofásico;30
Empresa W;10030076;2024-07-01;1403.25;1373.25;;Monofásico;30
Empresa W;10030076;2024-08-01;1480.59;1450.59;;Monofásico;30
Empresa W;10030076;2024-09-01;1766.17;1736.17;;Monofásico;30
Empresa W;10030076;2024-10-01;2326.17;2296.17;;Monofásico;30
Empresa W;10030076;2024-11-01;2270.57;1660.36;;Monofásico;30
Empresa W;10030076;2024-12-01;2354.22;2324.22;9826.23;Monofásico;30
Empresa W;10030077;2023-01-01;1648.55;1548.55;;Trifásico;100
Empresa W;10030077;2023-02-01;1593.32;1493.32;;Trifásico;100
Empresa W;10030077;2023-03-01;1793.49;1693.49;;Trifásico;100
Empresa W;10030077;2023-04-01;1794.03;1694.03;;Trifásico;100
Empresa W;10030077;2023-05-01;2124.67;2024.67;;Trifásico;100
Empresa W;10030077;2023-06-01;1248.21;1035.05;;Trifásico;100
Empresa W;10030077;2023-07-01;1129.36;1029.36;;Trifásico;100
Empresa W;10030077;2023-08-01;1196.56;952.99;;Trifásico;100
Empresa W;10030077;2023-09-01;1553.47;1180.27;;Trifásico;100
Empresa W;10030077;2023-10-01;1990.45;1890.45;;Trifásico;100
Empresa W;10030077;2023-11-01;2009.93;1909.93;;Trifásico;100
Empresa W;10030077;2023-12-01;2085.35;1985.35;;Trifásico;100
Empresa W;10030077;2024-01-01;1668.09;1568.09;;Trifásico;100
Empresa W;10030077;2024-02-01;1618.55;1125.06;;Trifásico;100
Empresa W;10030077;2024-03-01;1825.36;1725.36;;Trifásico;100
Empresa W;10030077;2024-04-01;1812.38;1712.38;;Trifásico;100
Empresa W;10030077;2024-05-01;2155.77;2055.77;;Trifásico;100
Empresa W;10030077;2024-06-01;1272.9;1172.9;;Trifásico;100
Empresa W;10030077;2024-07-01;1540.46;1440.46;;Trifásico;100
Empresa W;10030077;2024-08-01;1510.59;1410.59;;Trifásico;100
Empresa W;10030077;2024-09-01;1966.97;1379.22;;Trifásico;100
Empresa W;10030077;2024-10-01;2327.11;2227.11;;Trifásico;100
Empresa W;10030077;2024-11-01;2366.94;2266.94;;Trifásico;100
Empresa W;10030077;2024-12-01;2378.63;2278.63;11828.47;Trifásico;100
Empresa W;10030078;2023-01-01;1876.1;1846.1;;Monofásico;30
Empresa W;10030078;2023-02-01;1813.25;1496.54;;Monofásico;30
Empresa W;10030078;2023-03-01;2041.05;1780.98;;Monofásico;30
Empresa W;10030078;2023-04-01;2041.66;2011.66;;Monofásico;30
Empresa W;10030078;2023-05-01;2417.94;2387.94;;Monofásico;30
Empresa W;10030078;2023-06-01;1420.5;1390.5;;Monofásico;30
Empresa W;10030078;2023-07-01;1285.24;1255.24;;Monofásico;30
Empresa W;10030078;2023-08-01;1361.72;1331.72;;Monofásico;30
Empresa W;10030078;2023-09-01;1767.9;1737.9;;Monofásico;30
Empresa W;10030078;2023-10-01;2265.19;2235.19;;Monofásico;30
Empresa W;10030078;2023-11-01;2287.36;1631.5;;Monofásico;30
Empresa W;10030078;2023-12-01;2373.19;2237.97;;Monofásico;30
Empresa W;10030078;2024-01-01;1913.17;1883.17;;Monofásico;30
Empresa W;10030078;2024-02-01;1837.77;1807.77;;Monofásico;30
Empresa W;10030078;2024-03-01;2100.53;2064.96;;Monofásico;30
Empresa W;10030078;2024-04-01;2078.89;2048.89;;Monofásico;30
Empresa W;10030078;2024-05-01;2476.89;2446.89;;Monofásico;30
Empresa W;10030078;2024-06-01;1448.2;1418.2;;Monofásico;30
Empresa W;10030078;2024-07-01;1648.25;1618.25;;Monofásico;30
Empresa W;10030078;2024-08-01;1946.66;1916.66;;Monofásico;30
Empresa W;10030078;2024-09-01;2105.16;2075.16;;Monofásico;30
Empresa W;10030078;2024-10-01;2674.56;2644.56;;Monofásico;30
Empresa W;10030078;2024-11-01;2627.37;2597.37;;Monofásico;30
Empresa W;10030078;2024-12-01;2783.35;2753.35;9694.5;Monofásico;30
Empresa W;10030079;2023-01-01;2261.39;1786.59;;Bifásico;50
Empresa W;10030079;2023-02-01;2185.63;2135.63;;Bifásico;50
Empresa W;10030079;2023-03-01;2460.21;2410.21;;Bifásico;50
Empresa W;10030079;2023-04-01;2460.95;2193.92;;Bifásico;50
Empresa W;10030079;2023-05-01;2914.5;2864.5;;Bifásico;50
Empresa W;10030079;2023-06-01;1712.22;1662.22;;Bifásico;50
Empresa W;10030079;2023-07-01;1549.19;1499.19;;Bifásico;50
Empresa W;10030079;2023-08-01;1641.37;1591.37;;Bifásico;50
Empresa W;10030079;2023-09-01;2130.96;2080.96;;Bifásico;50
Empresa W;10030079;2023-10-01;2730.38;2680.38;;Bifásico;50
Empresa W;10030079;2023-11-01;2757.11;2707.11;;Bifásico;50
Empresa W;10030079;2023-12-01;2860.56;2810.56;;Bifásico;50
Empresa W;10030079;2024-01-01;2328.51;2278.51;;Bifásico;50
Empresa W;10030079;2024-02-01;2247.1;1975.32;;Bifásico;50
Empresa W;10030079;2024-03-01;2530.23;2321.86;;Bifásico;50
Empresa W;10030079;2024-04-01;2493.24;2443.24;;Bifásico;50
Empresa W;10030079;2024-05-01;2963.54;2913.54;;Bifásico;50
Empresa W;10030079;2024-06-01;1743.1;1693.1;;Bifásico;50
Empresa W;10030079;2024-07-01;2046.45;1996.45;;Bifásico;50
Empresa W;10030079;2024-08-01;2297.58;2247.58;;Bifásico;50
Empresa W;10030079;2024-09-01;2716.96;2666.96;;Bifásico;50
Empresa W;10030079;2024-10-01;3288.75;3238.75;;Bifásico;50
Empresa W;10030079;2024-11-01;3336.67;3286.67;;Bifásico;50
Empresa W;10030079;2024-12-01;3318.02;3268.02;16462.33;Bifásico;50
Empresa W;10030080;2023-01-01;1005.54;975.54;;Monofásico;30
Empresa W;10030080;2023-02-01;971.86;941.86;;Monofásico;30
Empresa W;10030080;2023-03-01;1093.95;995.23;;Monofásico;30
Empresa W;10030080;2023-04-01;1094.28;832.36;;Monofásico;30
Empresa W;10030080;2023-05-01;1295.95;1265.95;;Monofásico;30
Empresa W;10030080;2023-06-01;761.35;517.53;;Monofásico;30
Empresa W;10030080;2023-07-01;688.86;658.86;;Monofásico;30
Empresa W;10030080;2023-08-01;729.85;699.85;;Monofásico;30
Empresa W;10030080;2023-09-01;947.55;917.55;;Monofásico;30
Empresa W;10030080;2023-10-01;1214.08;1184.08;;Monofásico;30
Empresa W;10030080;2023-11-01;1225.97;1195.97;;Monofásico;30
Empresa W;10030080;2023-12-01;1271.97;1241.97;;Monofásico;30
Empresa W;10030080;2024-01-01;1037.43;1007.43;;Monofásico;30
Empresa W;10030080;2024-02-01;994.57;964.57;;Monofásico;30
Empresa W;10030080;2024-03-01;1114.74;913.68;;Monofásico;30
Empresa W;10030080;2024-04-01;1114.16;1084.16;;Monofásico;30
Empresa W;10030080;2024-05-01;1320.55;1290.55;;Monofásico;30
Empresa W;10030080;2024-06-01;789.62;759.62;;Monofásico;30
Empresa W;10030080;2024-07-01;990.28;960.28;;Monofásico;30
Empresa W;10030080;2024-08-01;924.9;670.41;;Monofásico;30
Empresa W;10030080;2024-09-01;1195.18;904.24;;Monofásico;30
Empresa W;10030080;2024-10-01;1420.18;1390.18;;Monofásico;30
Empresa W;10030080;2024-11-01;1393.29;1363.29;;Monofásico;30
Empresa W;10030080;2024-12-01;1547.12;1517.12;7149.32;Monofásico;30
Empresa W;10030081;2023-01-01;1605.16;1575.16;;Monofásico;30
Empresa W;10030081;2023-02-01;1551.39;1521.39;;Monofásico;30
Empresa W;10030081;2023-03-01;1746.3;1716.3;;Monofásico;30
Empresa W;10030081;2023-04-01;1746.82;1716.82;;Monofásico;30
Empresa W;10030081;2023-05-01;2068.76;2038.76;;Monofásico;30
Empresa W;10030081;2023-06-01;1215.36;1177.71;;Monofásico;30
Empresa W;10030081;2023-07-01;1099.64;1069.64;;Monofásico;30
Empresa W;10030081;2023-08-01;1165.07;832.62;;Monofásico;30
Empresa W;10030081;2023-09-01;1512.59;1482.59;;Monofásico;30
Empresa W;10030081;2023-10-01;1938.07;1337.97;;Monofásico;30
Empresa W;10030081;2023-11-01;1957.03;1927.03;;Monofásico;30
Empresa W;10030081;2023-12-01;2030.47;2000.47;;Monofásico;30
Empresa W;10030081;2024-01-01;1655.35;1625.35;;Monofásico;30
Empresa W;10030081;2024-02-01;1582.34;1552.34;;Monofásico;30
Empresa W;10030081;2024-03-01;1766.59;1391.12;;Monofásico;30
Empresa W;10030081;2024-04-01;1788.09;1758.09;;Monofásico;30
Empresa W;10030081;2024-05-01;2108.79;2078.79;;Monofásico;30
Empresa W;10030081;2024-06-01;1251.06;1141.92;;Monofásico;30
Empresa W;10030081;2024-07-01;1586.69;1556.69;;Monofásico;30
Empresa W;10030081;2024-08-01;1565.84;1535.84;;Monofásico;30
Empresa W;10030081;2024-09-01;1909.93;1879.93;;Monofásico;30
Empresa W;10030081;2024-10-01;2396.57;2366.57;;Monofásico;30
Empresa W;10030081;2024-11-01;2248.89;2218.89;;Monofásico;30
Empresa W;10030081;2024-12-01;2514.24;2484.24;9607.46;Monofásico;30
Empresa W;10030082;2023-01-01;2497.51;2397.51;;Trifásico;100
Empresa W;10030082;2023-02-01;2413.85;2313.85;;Trifásico;100
Empresa W;10030082;2023-03-01;2717.1;2617.1;;Trifásico;100
Empresa W;10030082;2023-04-01;2717.91;2013.86;;Trifásico;100
Empresa W;10030082;2023-05-01;3218.83;3118.83;;Trifásico;100
Empresa W;10030082;2023-06-01;1891.01;1791.01;;Trifásico;100
Empresa W;10030082;2023-07-01;1710.95;1320.88;;Trifásico;100
Empresa W;10030082;2023-08-01;1812.76;1712.76;;Trifásico;100
Empresa W;10030082;2023-09-01;2353.47;2253.47;;Trifásico;100
Empresa W;10030082;2023-10-01;3015.48;2915.48;;Trifásico;100
Empresa W;10030082;2023-11-01;3045.0;2945.0;;Trifásico;100
Empresa W;10030082;2023-12-01;3159.26;2648.4;;Trifásico;100
Empresa W;10030082;2024-01-01;2547.05;2413.3;;Trifásico;100
Empresa W;10030082;2024-02-01;2465.17;1897.72;;Trifásico;100
